2 өрөө	2 өрөө	357960000.0	62.8 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	2
Jardin residence хотхонд 190м2 4 өрөө байр	4 өрөө	270000000.0	190.0 м²	2016	Байгаа	1 тагттай	Хан-Уул	6	2
Яармагт 3 өрөө байр	3 өрөө	360000000.0	68.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	9
Төмөр замын угсармалд 4 өрөө байр 95м2	4 өрөө	519000000.0	95.0 м²	1990	Байхгүй	2 тагттай	Баянгол	6	3
Хархорин хороололд 3н өрөө байр	3 өрөө	170000000.0	80.89 м²	2016	Байгаа	1 тагттай	Баянгол	16	7
Ханбогд хороололд 48.5мкв 2 өрөө байр	2 өрөө	125000000.0	48.5 м²	2019	Байхгүй	1 тагттай	Хан-Уул	9	2
Хотын а бүс багшийн дээд 3 өрөө	3 өрөө	180000000.0	98.0 м²	2008	Байхгүй	1 тагттай	Сүхбаатар	9	9
Улаанхуаранд 3 өрөө байр	3 өрөө	270000000.0	70.0 м²	1990	Байхгүй	2 тагттай	Баянзүрх	9	4
Нисэх оюу хотхон 2 өрөө 58.26м2	2 өрөө	95000000.0	58.26 м²	2023	Байхгүй	1 тагттай	Хан-Уул	10	8
Арвай вилла хотхонд 2 өрөө	2 өрөө	145754000.0	48.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	4
Сансарт цэцэг зочид буудлын хажууд 2 өрөө байр	2 өрөө	160000000.0	80.0 м²	2006	Байхгүй	1 тагттай	Баянзүрх	6	3
Zuun 4 zam torgonii zamtai bair	3 өрөө	205000000.0	99.6 м²	2009	Байхгүй	2 тагттай	Баянзүрх	10	9
Пирамид апартмент 3өрөө	3 өрөө	193000000.0	87.77 м²	2021	Байхгүй	1 тагттай	Хан-Уул	12	5
Офицерт 2 өрөө	2 өрөө	110000000.0	64.0 м²	2017	Байхгүй	Тагтгүй	Баянзүрх	16	10
Viva city-д 1 өрөө байр	1 өрөө	118170000.0	30.3 м²	2012	Байхгүй	Тагтгүй	Хан-Уул	5	2
Жуковын хойно, ромео жульетта хотхон 3өрөө байр	3 өрөө	180000000.0	91.93 м²	2015	Байгаа	Тагтгүй	Баянзүрх	16	9
Номун виллаж хотхонд 3 өрөө байр	3 өрөө	170000000.0	107.5 м²	2017	Байгаа	2 тагттай	Хан-Уул	9	7
Хүннү молл дэлгүүрийн замын урд байрлалтай, хүннү тауэрт 3 өрөө байр	3 өрөө	170000000.0	81.0 м²	2021	Байхгүй	2 тагттай	Хан-Уул	16	5
19 хороололд 3 өрөө байр	3 өрөө	250000000.0	66.0 м²	1980	Байхгүй	1 тагттай	Хан-Уул	5	4
Модны 2-т 37мкв1 өрөө	1 өрөө	120000000.0	37.0 м²	2015	Байхгүй	1 тагттай	Баянгол	9	8
Тбд андуудын өмнө талд 2 өрөө байр	2 өрөө	230000000.0	52.0 м²	2014	Байхгүй	1 тагттай	Баянгол	12	3
Koyo town	2 өрөө	115900000.0	52.37 м²	2022	Байхгүй	1 тагттай	Баянгол	16	14
220k residence 84мкв 3 өрөө	3 өрөө	165000000.0	84.0 м²	2018	Байгаа	Тагтгүй	Сүхбаатар	15	10
Зайсан, golden vill хотхонд 4 өрөө байр	4 өрөө	450000000.0	134.32 м²	2018	Байхгүй	2 тагттай	Хан-Уул	10	7
Жуков, ромео жульетта хотхонд 3 өрөө байр	3 өрөө	169000000.0	91.93 м²	2015	Байгаа	2 тагттай	Баянзүрх	16	9
Дүнжингарав хороолол 3 өрөө байр	3 өрөө	165000000.0	132.0 м²	2009	Байхгүй	1 тагттай	Баянзүрх	6	3
Шинэ алтай хотхонд 3 өрөө байр	3 өрөө	193000000.0	78.68 м²	2022	Байхгүй	Тагтгүй	Баянгол	16	3
Porta bianca хотхонд 73м2 2 өрөө байр	2 өрөө	180000000.0	73.5 м²	2020	Байхгүй	Тагтгүй	Хан-Уул	15	8
Garden city 2 хотхонд 4өрөө байр	4 өрөө	157000000.0	95.8 м²	2021	Байхгүй	1 тагттай	Хан-Уул	17	7
10-р хороолол, цоглог хотхоны хойно 4 өрөө байр	4 өрөө	614400000.0	128.0 м²	2012	Байхгүй	2 тагттай	Баянгол	5	5
Нархан хотхонд 2 өрөө байр	2 өрөө	125000000.0	69.9 м²	2008	Байхгүй	1 тагттай	Хан-Уул	10	2
Вива сити хотхонд 3 өрөө байр	3 өрөө	220000000.0	55.0 м²	2014	Байхгүй	Тагтгүй	Хан-Уул	5	4
Хурд рапид хороололд 2 өрөө	2 өрөө	95000000.0	67.0 м²	2013	Байхгүй	1 тагттай	Хан-Уул	12	12
Үндэсний цэцэрлэгт хүрээлэнгийн хойно park view residence хотхонд 111.78мкв 4 өрөө байр	4 өрөө	279450000.0	111.78 м²	2018	Байхгүй	2 тагттай	Баянзүрх	16	13
Сбд one residence-д 123м2 3 өрөө байр	3 өрөө	344400000.0	123.0 м²	2013	Байгаа	2 тагттай	Сүхбаатар	9	7
Эсөн эрдэнэ хотхонд шинэ 3 өрөө байр	3 өрөө	188800000.0	64.0 м²	2022	Байгаа	1 тагттай	Хан-Уул	12	12
Зайсан соёмбо хотхонд 4өрөө	4 өрөө	519000000.0	134.0 м²	2014	Байгаа	1 тагттай	Хан-Уул	6	3
13-н дунд зам дагуу гал тогоо тусдаа 2 өрөө	2 өрөө	180000000.0	51.0 м²	1990	Байхгүй	1 тагттай	Сүхбаатар	9	6
Багшийн дээдийн voli apartment-д 1 өрөө дуплекс	1 өрөө	165945000.0	42.55 м²	2014	Байхгүй	Тагтгүй	Сүхбаатар	12	6
Мандала гарденд 3 өрөө байр	3 өрөө	205000000.0	93.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	14	7
1 өрөө байр 38.4м2	1 өрөө	85000000.0	38.4 м²	2013	Байхгүй	1 тагттай	Баянгол	10	8
Нисхэд 2 өрөө байр	2 өрөө	190224000.0	52.84 м²	2023	Байхгүй	1 тагттай	Хан-Уул	12	2
Шинэ алтай хотхонд 3 өрөө байр	3 өрөө	231400000.0	66.32 м²	2023	Байхгүй	1 тагттай	Баянгол	16	13
Зайсан royal green villa хотхонд тансаг зэрэглэлийн 5 өрөө байрыг 2 гражтай нь	4 өрөө	2000000000.0	270.0 м²	2010	Байгаа	2 тагттай	Хан-Уул	6	5
Бзд офицерт five residence хотхонд 2 өрөө байр	2 өрөө	130000000.0	47.0 м²	2023	Байгаа	1 тагттай	Баянзүрх	16	5
2 өрөө орон сууц	2 өрөө	125000000.0	54.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	13	8
Хархорин захын зүүн талын москва 47р байранд 72мкв 3н өрөө байр	3 өрөө	170000000.0	71.0 м²	2010	Байгаа	1 тагттай	Баянгол	12	12
Golden buddha тансаг зэрэглэлийн 67м2 1 өрөө	1 өрөө	120000000.0	67.0 м²	2020	Байхгүй	Тагтгүй	Хан-Уул	15	10
Яармагт фермерүүд захын урд 62.8мкв 2-өрөө байр	2 өрөө	230000000.0	62.8 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	13
Тэнгис кинотеатрын баруун хойно 1 давхрын галтогоо тусдаа 3 өрөө	3 өрөө	193000000.0	40.0 м²	1995	Байхгүй	2 тагттай	Чингэлтэй	9	1
Төмөр замд гал тогоо тусдаа 2өрөө	2 өрөө	176796000.0	65.48 м²	2008	Байхгүй	1 тагттай	Баянгол	5	4
Яармаг, хүннү вилла хотхонд тохилог 93.21мкв 3-өрөө байр	3 өрөө	270000000.0	93.21 м²	2019	Байхгүй	1 тагттай	Хан-Уул	9	4
Нархан хотхонд 2 өрөө байр	2 өрөө	180000000.0	69.9 м²	2008	Байхгүй	1 тагттай	Хан-Уул	10	2
Нархан хотхон 2 өрөө байр	2 өрөө	125000000.0	69.9 м²	2008	Байхгүй	1 тагттай	Хан-Уул	10	2
Залуус-1 хороолол, 1 өрөө байр	1 өрөө	92000000.0	39.29 м²	2014	Байхгүй	1 тагттай	Сонгино Хайрхан	15	7
Энх өргөө хотхонд 2 өрөө байр	2 өрөө	188100000.0	33.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	11
Драгоны ард 3 өрөө байр	3 өрөө	170000000.0	80.0 м²	1990	Байгаа	Тагтгүй	Сонгино Хайрхан	9	4
Нисэхт 3 өрөө	3 өрөө	165000000.0	69.51 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	4
Nisehed 2 oroo 46.5mk2	2 өрөө	155000000.0	46.5 м²	2023	Байхгүй	1 тагттай	Хан-Уул	11	6
Яармаг encanto orange town-д 3 өрөө	3 өрөө	180000000.0	48.15 м²	2022	Байгаа	Тагтгүй	Хан-Уул	16	4
Olympic residence 140мкв 3өрөө	3 өрөө	392000000.0	140.0 м²	2020	Байгаа	1 тагттай	Сүхбаатар	22	6
Засгын газрын ордны хойно 169мкв дуплекс	5+ өрөө	380000000.0	169.0 м²	2014	Байгаа	2 тагттай	Сүхбаатар	9	5
Түшиг багана хотхонд 2 өрөө байр	2 өрөө	145754000.0	48.42 м²	2023	Байхгүй	1 тагттай	Сүхбаатар	16	15
Өгөөмөр хотхон 47.38 мкв 2 өрөө	2 өрөө	142140000.0	47.38 м²	2022	Байхгүй	1 тагттай	Баянзүрх	13	3
Tuul river хотхон 2 өрөө дуплекс	2 өрөө	230000000.0	65.12 м²	2015	Байхгүй	1 тагттай	Хан-Уул	16	11
Номун виллаж 3 өрөө байр	3 өрөө	165000000.0	107.5 м²	2017	Байгаа	1 тагттай	Хан-Уул	9	7
10-р хороолол, цоглог хотхоны хойно 4 өрөө байр	4 өрөө	960000000.0	128.0 м²	2012	Байхгүй	2 тагттай	Баянгол	5	5
One residence хотхонд 123мкв 3өрөө байр	3 өрөө	195000000.0	123.0 м²	2013	Байгаа	2 тагттай	Сүхбаатар	9	7
Шүрт хотхонд 2өрөө	2 өрөө	167692000.0	59.89 м²	2023	Байхгүй	1 тагттай	Хан-Уул	12	3
Narnii zamd 3 uruu	3 өрөө	165000000.0	53.0 м²	2013	Байхгүй	1 тагттай	Баянзүрх	9	7
Olimp villaged 2 uruu bair	2 өрөө	99000000.0	44.0 м²	2013	Байхгүй	1 тагттай	Баянзүрх	12	6
Дүнжингарав хороололд 3 өрөө байр	3 өрөө	205000000.0	132.0 м²	2009	Байхгүй	2 тагттай	Баянзүрх	6	3
2 өрөө байр 45м2	2 өрөө	132000000.0	45.1 м²	2013	Байхгүй	1 тагттай	Сонгино Хайрхан	5	5
King tower хотхонд penthouse , 4 өрөө	4 өрөө	519000000.0	181.0 м²	2022	Байхгүй	2 тагттай	Хан-Уул	18	18
Удирдлагын академийн урд, богдын өндөр хотхонд 3 өрөө байр	3 өрөө	359000000.0	108.45 м²	2011	Байхгүй	2 тагттай	Хан-Уул	11	10
Ахмадын хорооллын чанх хойно, нарт хотхон	1 өрөө	107128000.0	38.26 м²	2015	Байхгүй	1 тагттай	Баянзүрх	7	4
Яармаг, арцатын аманд байрлах ирээдүйн билэг хотхонд 2 өрөө	2 өрөө	160000000.0	57.79 м²	2023	Байхгүй	1 тагттай	Хан-Уул	14	7
1 өрөө байр 32м2	1 өрөө	76000000.0	32.4 м²	2010	Байхгүй	1 тагттай	Баянгол	12	9
Зайсан 115-р сургуулийн баруун талд 2өрөө байр	2 өрөө	250000000.0	63.31 м²	2022	Байгаа	1 тагттай	Хан-Уул	5	4
3өрөө байр 83м2	3 өрөө	205000000.0	83.0 м²	2019	Байхгүй	2 тагттай	Баянзүрх	5	6
Нисэх, дөрвөн бэрх хотхонд 51.27мкв 2 өрөө байр	2 өрөө	160000000.0	51.27 м²	2021	Байхгүй	1 тагттай	Хан-Уул	12	11
Режисплейс-т regisplace 162мкв 5 өрөө дуплекс	5+ өрөө	1650000000.0	162.0 м²	2021	Байгаа	Тагтгүй	Хан-Уул	20	19
Hunnu plus 161.64 м.кв, 5 өрөө орон сууц	5+ өрөө	2000000000.0	161.64 м²	2022	Байхгүй	2 тагттай	Хан-Уул	23	4
Бичилд 3 өрөө байр	3 өрөө	185000000.0	41.0 м²	2000	Байхгүй	1 тагттай	Баянгол	9	6
Гэгээнтэн хотхонд 2 өрөө байр	2 өрөө	95000000.0	54.97 м²	2015	Байхгүй	2 тагттай	Хан-Уул	9	1
Үйлдвэрчин хотхон, бүрэн тохижилттой 44.6 м.кв 2 өрөө	2 өрөө	345000000.0	44.6 м²	2014	Байхгүй	Тагтгүй	Сүхбаатар	17	1
10-р хороолол, цоглог хотхоны хойно 4 өрөө байр	4 өрөө	369000000.0	128.0 м²	2012	Байхгүй	2 тагттай	Баянгол	5	5
Барс захын хойно 2 өрөө байр	2 өрөө	115900000.0	55.0 м²	1992	Байхгүй	1 тагттай	Баянгол	9	8
Нарны гүүрний баруун урд 2 өрөө байр	2 өрөө	180000000.0	66.85 м²	2021	Байгаа	2 тагттай	Хан-Уул	16	15
Tuul river yarmag 2 oroo	2 өрөө	155000000.0	60.0 м²	2019	Байхгүй	2 тагттай	Хан-Уул	16	11
Хүннү 2222-т 4 өрөө байр	4 өрөө	366800000.0	95.86 м²	2018	Байхгүй	1 тагттай	Хан-Уул	19	10
Хотын төвд 2 өрөө	2 өрөө	125000000.0	48.0 м²	2011	Байхгүй	1 тагттай	Чингэлтэй	12	4
Драгон төвийн хойд талын москва хороололд 1өрөө	1 өрөө	98000000.0	35.0 м²	2018	Байхгүй	1 тагттай	Сонгино Хайрхан	13	13
5 давхарын 3 давхарт 4 өрөө	4 өрөө	686000000.0	80.0 м²	1986	Байхгүй	1 тагттай	Баянгол	5	3
2 өрөө байр 51м2	2 өрөө	110000000.0	51.0 м²	2014	Байгаа	1 тагттай	Баянгол	6	2
Belmonte residence хотхонд 4 өрөө орон сууц	4 өрөө	369000000.0	126.0 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	4
Нүхт 4 өрөө	4 өрөө	2000000000.0	165.0 м²	2015	Байгаа	1 тагттай	Хан-Уул	2	2
Энканто оранж таунд 3өрөө байр	3 өрөө	149265000.0	48.15 м²	2022	Байгаа	1 тагттай	Хан-Уул	16	11
Дэлгэрэх хотхонд 52,12м2,2 өрөө	2 өрөө	148542000.0	52.12 м²	2017	Байхгүй	1 тагттай	Хан-Уул	12	2
21-р сургуулийн хажууд 2 өрөө байр	2 өрөө	108000000.0	30.0 м²	2003	Байхгүй	1 тагттай	Баянзүрх	9	6
Tokyo town-д 4 өрөө байр	4 өрөө	311000000.0	110.56 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	13
Худ 4хороо 2өрөө байр	2 өрөө	132000000.0	55.67 м²	2020	Байхгүй	1 тагттай	Хан-Уул	17	15
Баянбүрдийн замын урд 2 өрөө байр	2 өрөө	180000000.0	46.0 м²	2010	Байхгүй	1 тагттай	Чингэлтэй	10	10
2017онд ашиглалтанд орсон 12/12 2плаконтой,2-00өрөөтэй, коридортой, у.х 4цонхтой	3 өрөө	269700000.0	87.0 м²	2017	Байгаа	2 тагттай	Сүхбаатар	12	12
Жуков сувдан сондорт 3 өрөө 61м2	3 өрөө	165000000.0	61.0 м²	2017	Байхгүй	Тагтгүй	Баянзүрх	16	15
Яармаг шинэ өргөө хороолол 68,17 2 өрөө	2 өрөө	194284500.0	68.17 м²	2018	Байхгүй	1 тагттай	Хан-Уул	5	2
Хүнсний 4-ийн баруун урд могул тауэрт 14 давхарт 70 м.кв 2 өрөө байр	2 өрөө	189000000.0	70.0 м²	2022	Байхгүй	1 тагттай	Сүхбаатар	16	14
Худ, 17-р хороо кинг таур хотхонд 4 өрөө байр	4 өрөө	960000000.0	131.0 м²	2007	Байхгүй	Тагтгүй	Хан-Уул	16	7
40 мянгатад 40k residence-д 4 өрөө 101,8м2	4 өрөө	254500000.0	101.8 м²	2023	Байхгүй	1 тагттай	Чингэлтэй	10	7
1өрөө байр	1 өрөө	95000000.0	32.5 м²	2018	Байхгүй	1 тагттай	Сонгино Хайрхан	11	11
1-р хороолол 4 өрөө байр гал тогоо тусдаа 33-р байр	4 өрөө	685000000.0	115.0 м²	1990	Байхгүй	2 тагттай	Сонгино Хайрхан	9	7
Схд 21-р хороолол, хүүхдийн шинэ эмнэлгийн урд байрлалтай 1 өрөө орон сууц	1 өрөө	120000000.0	31.0 м²	2018	Байхгүй	1 тагттай	Сонгино Хайрхан	12	4
Зайсан royal green villa хотхонд тансаг зэрэглэлийн 5 өрөө байрыг 2 гражтай нь	4 өрөө	960000000.0	270.0 м²	2010	Байгаа	2 тагттай	Хан-Уул	6	5
